MSNDATE,AIRCRAFT_TYPE,FULL_NAME,TOTAL_TONS,Count of WWII_ID
1944-09-05 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,252,8
1944-10-07 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,415,8
1944-11-19 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,504,8
1944-12-27 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,122,8
1945-02-16 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,191,8
1945-02-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,32,8
1945-02-26 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,196,8
1945-03-30 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,240,8
1945-04-01 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,4,8
1945-04-21 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,8,8
1940-08-04 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,36,8
1940-08-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,28,8
1940-08-27 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,12,8
1940-09-04 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,12,8
1940-09-06 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,8
1940-10-17 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,10,8
1940-10-23 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,8
1940-10-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,17,8
1940-11-07 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,20,8
1940-11-26 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,7,8
1940-11-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,8
1940-12-11 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,16,8
1941-01-16 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,20,8
1941-02-03 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,18,8
1941-02-04 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,25,8
1941-02-10 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,50,8
1941-03-13 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,39,8
1941-04-07 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,78,8
1941-05-02 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,38,8
1941-05-05 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,50,8
1941-06-13 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,60,8
1941-06-23 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,24,8
1941-06-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,87,8
1941-06-30 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,46,8
1941-08-27 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,24,8
1941-10-16 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,29,8
1942-12-06 00:00:00,Heavy Bomber,B-17 Flying Fortress,182,8
1943-11-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,256,8
1943-11-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,173,8
1943-11-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,328,8
1944-04-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,750,8
1944-05-10 00:00:00,Heavy Bomber,B-17 Flying Fortress,714,8
1945-03-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,461,8
1943-04-16 00:00:00,Heavy Bomber,B-24 Liberator,50,8
1943-11-02 00:00:00,Heavy Bomber,B-24 Liberator,342,8
1943-11-05 00:00:00,Heavy Bomber,B-24 Liberator,245,8
1943-12-16 00:00:00,Heavy Bomber,B-24 Liberator,457,8
1943-12-20 00:00:00,Heavy Bomber,B-24 Liberator,374,8
1944-01-07 00:00:00,Heavy Bomber,B-24 Liberator,368,8
1944-03-11 00:00:00,Heavy Bomber,B-24 Liberator,346,8
1944-03-12 00:00:00,Heavy Bomber,B-24 Liberator,404,8
1944-04-30 00:00:00,Heavy Bomber,B-24 Liberator,406,8
1944-05-02 00:00:00,Heavy Bomber,B-24 Liberator,394,8
1944-05-03 00:00:00,Heavy Bomber,B-24 Liberator,346,8
1944-07-09 00:00:00,Heavy Bomber,B-24 Liberator,174,8
1944-10-04 00:00:00,Heavy Bomber,B-24 Liberator,513,8
1941-06-11 00:00:00,Heavy Bomber,Short Stirling,30,8
1941-07-08 00:00:00,Heavy Bomber,Short Stirling,68,8
1941-08-07 00:00:00,Heavy Bomber,Short Stirling,43,8
1941-09-26 00:00:00,Heavy Bomber,Short Stirling,25,8
1941-11-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,64,8
1942-01-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,39,8
1942-05-04 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,88,8
1942-06-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,192,8
1942-06-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,248,8
1942-08-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,317,8
1942-12-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,220,8
1942-12-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,501,8
1943-02-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,488,8
1943-06-16 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,736,8
1943-07-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2531,8
1943-08-10 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1847,8
1943-08-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1976,8
1943-09-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,950,8
1943-09-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1758,8
1943-10-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1811,8
1943-11-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,724,8
1943-12-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1448,8
1944-02-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2262,8
1944-06-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1268,8
1944-06-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2799,8
1944-08-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1528,8
1944-09-10 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,5625,8
1944-09-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1701,8
1944-09-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3694,8
1945-03-01 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1640,8
1945-03-31 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2504,8
1945-04-18 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,5308,8
1941-08-12 00:00:00,Heavy Night Bomber,Handley Page Halifax,33,8
1941-08-19 00:00:00,Heavy Night Bomber,Handley Page Halifax,23,8
1941-09-29 00:00:00,Heavy Night Bomber,Handley Page Halifax,26,8
1941-10-12 00:00:00,Heavy Night Bomber,Handley Page Halifax,25,8
1940-09-25 00:00:00,Light / Medium Bomber,Bristol Blenheim,13,8
1940-09-27 00:00:00,Light / Medium Bomber,Bristol Blenheim,11,8
1940-09-30 00:00:00,Light / Medium Bomber,Bristol Blenheim,14,8
1940-10-12 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,8
1940-11-24 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,8
1940-12-21 00:00:00,Light / Medium Bomber,Bristol Blenheim,16,8
1940-12-29 00:00:00,Light / Medium Bomber,Bristol Blenheim,3,8
1940-12-31 00:00:00,Light / Medium Bomber,Bristol Blenheim,2,8
1941-03-14 00:00:00,Light / Medium Bomber,Bristol Blenheim,15,8
1941-04-04 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,8
1941-04-25 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,8
1943-11-07 00:00:00,Medium Bomber,B-25 Mitchell,46,8
1943-11-10 00:00:00,Medium Bomber,B-25 Mitchell,42,8
1944-08-07 00:00:00,Medium Bomber,B-25 Mitchell,350,8
1944-08-18 00:00:00,Medium Bomber,B-25 Mitchell,288,8
1944-08-23 00:00:00,Medium Bomber,B-25 Mitchell,212,8
1945-03-25 00:00:00,Medium Bomber,B-25 Mitchell,192,8
1945-04-05 00:00:00,Medium Bomber,B-25 Mitchell,140,8
1940-07-23 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,11,8
1940-08-03 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,8
1940-08-16 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,45,8
1940-08-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,12,8
1940-09-28 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,16,8
1940-09-30 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,8,8
1940-10-14 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,12,8
1940-10-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,19,8
1940-10-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,8
1940-11-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,8
1941-01-16 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,8,8
1941-03-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,22,8
1941-04-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,26,8
1941-04-30 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,10,8
1941-06-17 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,40,8
1941-06-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,35,8
1941-06-21 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,30,8
1941-07-17 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,18,8
1941-08-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,37,8
1941-08-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,8
1943-05-14 00:00:00,Medium Bomber,Martin B-26 Marauder,44,8
1943-09-04 00:00:00,Medium Bomber,Martin B-26 Marauder,380,8
1944-09-05 00:00:00,Medium Bomber,Martin B-26 Marauder,450,8
1944-10-17 00:00:00,Medium Bomber,Martin B-26 Marauder,8,8
1944-11-02 00:00:00,Medium Bomber,Martin B-26 Marauder,424,8
1944-12-10 00:00:00,Medium Bomber,Martin B-26 Marauder,196,8
1945-01-02 00:00:00,Medium Bomber,Martin B-26 Marauder,394,8
1945-01-10 00:00:00,Medium Bomber,Martin B-26 Marauder,,8
1940-08-10 00:00:00,Medium Bomber,Vickers Wellington,15,8
1940-08-22 00:00:00,Medium Bomber,Vickers Wellington,12,8
1940-08-27 00:00:00,Medium Bomber,Vickers Wellington,12,8
1940-09-18 00:00:00,Medium Bomber,Vickers Wellington,52,8
1940-09-25 00:00:00,Medium Bomber,Vickers Wellington,52,8
1940-12-16 00:00:00,Medium Bomber,Vickers Wellington,67,8
1941-01-04 00:00:00,Medium Bomber,Vickers Wellington,19,8
1941-01-08 00:00:00,Medium Bomber,Vickers Wellington,38,8
1941-03-18 00:00:00,Medium Bomber,Vickers Wellington,62,8
1941-03-27 00:00:00,Medium Bomber,Vickers Wellington,17,8
1941-04-08 00:00:00,Medium Bomber,Vickers Wellington,110,8
1941-04-14 00:00:00,Medium Bomber,Vickers Wellington,61,8
1941-04-26 00:00:00,Medium Bomber,Vickers Wellington,36,8
1941-10-21 00:00:00,Medium Bomber,Vickers Wellington,100,8
1945-03-04 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,168,8
1945-03-13 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,314,8
1945-04-09 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,308,8
1945-04-10 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,430,8
1945-04-26 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,264,8
1944-05-08 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,248,7
1944-05-13 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,254,7
1944-06-24 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,273,7
1944-07-19 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,222,7
1944-08-02 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,245,7
1944-08-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,224,7
1944-09-03 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,135,7
1944-09-12 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,179,7
1944-10-06 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,333,7
1945-02-24 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,200,7
1945-02-27 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,124,7
1945-03-03 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,140,7
1945-03-11 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,277,7
1940-08-05 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,16,7
1940-08-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,16,7
1940-09-01 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,9,7
1940-09-05 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,7
1940-09-30 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,7,7
1940-11-15 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,21,7
1940-12-04 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,7
1941-03-12 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,51,7
1941-04-12 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,36,7
1941-04-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,23,7
1941-06-20 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,43,7
1941-06-22 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,15,7
1941-09-02 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,53,7
1941-09-30 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,33,7
1941-10-10 00:00:00,Heavy Bomber,Avro Manchester,25,7
1941-10-23 00:00:00,Heavy Bomber,Avro Manchester,13,7
1942-09-06 00:00:00,Heavy Bomber,B-17 Flying Fortress,91,7
1942-11-08 00:00:00,Heavy Bomber,B-17 Flying Fortress,212,7
1943-10-01 00:00:00,Heavy Bomber,B-17 Flying Fortress,89,7
1943-02-27 00:00:00,Heavy Bomber,B-24 Liberator,72,7
1943-03-18 00:00:00,Heavy Bomber,B-24 Liberator,76,7
1943-05-14 00:00:00,Heavy Bomber,B-24 Liberator,26,7
1943-05-17 00:00:00,Heavy Bomber,B-24 Liberator,84,7
1943-05-29 00:00:00,Heavy Bomber,B-24 Liberator,86,7
1943-11-13 00:00:00,Heavy Bomber,B-24 Liberator,164,7
1944-01-04 00:00:00,Heavy Bomber,B-24 Liberator,290,7
1944-02-02 00:00:00,Heavy Bomber,B-24 Liberator,625,7
1944-03-29 00:00:00,Heavy Bomber,B-24 Liberator,309,7
1941-06-16 00:00:00,Heavy Bomber,Short Stirling,47,7
1941-07-07 00:00:00,Heavy Bomber,Short Stirling,49,7
1941-11-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,53,7
1941-12-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,34,7
1942-01-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,63,7
1942-01-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,36,7
1942-01-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,36,7
1942-02-13 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,48,7
1942-04-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,35,7
1942-04-17 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,77,7
1942-04-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,94,7
1942-05-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,931,7
1942-06-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,266,7
1942-06-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,241,7
1942-07-13 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,199,7
1942-08-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,103,7
1942-09-01 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,448,7
1942-10-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,220,7
1942-10-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,435,7
1942-10-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,329,7
1942-11-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,355,7
1942-12-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,554,7
1943-01-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,497,7
1943-06-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1652,7
1943-07-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1502,7
1943-07-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2540,7
1943-09-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1175,7
1943-09-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1523,7
1943-10-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1146,7
1943-10-18 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1898,7
1944-03-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,540,7
1944-05-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1841,7
1944-07-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3057,7
1944-07-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,594,7
1944-09-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2475,7
1944-09-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2042,7
1944-10-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2382,7
1944-11-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1081,7
1944-11-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1115,7
1944-12-16 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,528,7
1944-12-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1101,7
1945-02-17 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,60,7
1945-02-19 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1285,7
1945-03-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1915,7
1945-04-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1131,7
1941-06-15 00:00:00,Heavy Night Bomber,Handley Page Halifax,29,7
1941-07-21 00:00:00,Heavy Night Bomber,Handley Page Halifax,31,7
1940-08-03 00:00:00,Light / Medium Bomber,Bristol Blenheim,7,7
1940-08-11 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,7
1940-09-11 00:00:00,Light / Medium Bomber,Bristol Blenheim,17,7
1940-09-15 00:00:00,Light / Medium Bomber,Bristol Blenheim,21,7
1940-09-18 00:00:00,Light / Medium Bomber,Bristol Blenheim,30,7
1941-02-21 00:00:00,Light / Medium Bomber,Bristol Blenheim,1,7
1941-02-23 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,7
1941-03-30 00:00:00,Light / Medium Bomber,Bristol Blenheim,19,7
1941-04-16 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,7
1941-07-04 00:00:00,Light / Medium Bomber,Bristol Blenheim,13,7
1940-07-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,7
1940-08-14 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,28,7
1940-08-17 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,16,7
1940-11-13 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,5,7
1940-12-04 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,9,7
1940-12-10 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,7
1941-02-09 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,19,7
1941-04-07 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,55,7
1941-04-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,17,7
1941-05-02 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,20,7
1941-05-05 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,34,7
1941-05-16 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,22,7
1941-07-19 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,4,7
1941-07-21 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,35,7
1941-07-28 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,,7
1941-08-18 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,39,7
1941-10-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,16,7
1944-07-09 00:00:00,Medium Bomber,Martin B-26 Marauder,134,7
1944-07-20 00:00:00,Medium Bomber,Martin B-26 Marauder,110,7
1944-09-28 00:00:00,Medium Bomber,Martin B-26 Marauder,64,7
1945-02-17 00:00:00,Medium Bomber,Martin B-26 Marauder,120,7
1940-08-25 00:00:00,Medium Bomber,Vickers Wellington,13,7
1940-09-24 00:00:00,Medium Bomber,Vickers Wellington,66,7
1940-11-07 00:00:00,Medium Bomber,Vickers Wellington,44,7
1940-11-24 00:00:00,Medium Bomber,Vickers Wellington,21,7
1940-12-11 00:00:00,Medium Bomber,Vickers Wellington,19,7
1941-01-02 00:00:00,Medium Bomber,Vickers Wellington,20,7
1941-06-19 00:00:00,Medium Bomber,Vickers Wellington,31,7
1941-06-30 00:00:00,Medium Bomber,Vickers Wellington,37,7
1944-12-23 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,274,7
1945-03-01 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,440,7
1945-03-16 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,169,7
1945-03-20 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,345,7
1945-03-28 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,41,7
1944-04-11 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,96,6
1944-04-13 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,108,6
1944-05-11 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,174,6
1944-05-19 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,153,6
1944-05-22 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,178,6
1944-05-29 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,200,6
1944-06-03 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,254,6
1944-06-12 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,258,6
1944-07-07 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,122,6
1944-07-12 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,150,6
1944-07-23 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,194,6
1944-07-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,272,6
1944-07-28 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,204,6
1944-08-12 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,176,6
1944-08-23 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,66,6
1944-08-28 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,309,6
1944-11-05 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,228,6
1944-11-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,213,6
1944-12-15 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,156,6
1944-12-24 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,228,6
1945-01-01 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,76,6
1945-01-02 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,76,6
1945-01-14 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,74,6
1945-01-16 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,20,6
1945-01-22 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,136,6
1945-01-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,126,6
1945-01-29 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,126,6
1945-02-03 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,15,6
1945-02-28 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,198,6
1945-03-04 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,48,6
1945-03-14 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,126,6
1945-03-21 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,132,6
1945-04-04 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,6,6
1945-04-07 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,208,6
1940-07-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,13,6
1940-08-02 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,18,6
1940-08-03 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,14,6
1940-08-09 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,34,6
1940-09-02 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,4,6
1940-09-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,14,6
1940-10-01 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,19,6
1940-10-30 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,5,6
1940-11-18 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,15,6
1940-11-29 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,7,6
1940-12-17 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,9,6
1940-12-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,29,6
1941-01-03 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,25,6
1941-01-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,28,6
1941-02-25 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,17,6
1941-02-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,17,6
